,EVENT_DATE_YEAR,EVENT_DATE,LAT,LONG,SPCSNO,LATIN_NAME
19794,2008,2008-08-19,52.652979,0.36964986,,Perca fluviatilis
19795,2008,2008-08-19,52.652979,0.36964986,,Rutilus rutilus
19799,2011,2011-09-16,52.652979,0.36964986,1.0,Gobio gobio
19800,2011,2011-09-16,52.652979,0.36964986,149.0,Perca fluviatilis
19801,2011,2011-09-16,52.652979,0.36964986,1.0,Esox lucius
19802,2011,2011-09-16,52.652979,0.36964986,37.0,Rutilus rutilus
19804,2011,2011-09-16,52.652979,0.36964986,1.0,Tinca tinca
19807,2011,2011-09-16,52.652979,0.36964986,2.0,Pungitius pungitius
19808,2011,2011-09-16,52.652979,0.36964986,3.0,Gasterosteus aculeatus
19809,2014,2014-07-10,52.652979,0.36964986,87.0,Rutilus rutilus
19810,2014,2014-07-10,52.652979,0.36964986,69.0,Perca fluviatilis
19811,2014,2014-07-10,52.652979,0.36964986,2.0,Esox lucius
19816,2014,2014-07-10,52.652979,0.36964986,2.0,Anguilla anguilla
19817,2014,2014-07-10,52.652979,0.36964986,1.0,Pungitius pungitius
19820,2014,2014-07-10,52.652979,0.36964986,1.0,Tinca tinca
19823,2017,2017-08-08,52.652979,0.36964986,,Gobio gobio
19824,2017,2017-08-08,52.652979,0.36964986,,Perca fluviatilis
19825,2017,2017-08-08,52.652979,0.36964986,,Rutilus rutilus
19827,2017,2017-08-08,52.652979,0.36964986,,Tinca tinca
19830,2005,2005-08-15,52.669466,0.36625264,17.0,Rutilus rutilus
19831,2005,2005-08-15,52.669466,0.36625264,24.0,Perca fluviatilis
19833,2005,2005-08-15,52.669466,0.36625264,2.0,Tinca tinca
19834,2005,2005-08-15,52.669466,0.36625264,1.0,Cyprinus carpio
19835,2005,2005-08-15,52.669466,0.36625264,1.0,Anguilla anguilla
19837,2005,2005-08-16,52.6769,0.36949486,49.0,Rutilus rutilus
19838,2005,2005-08-16,52.6769,0.36949486,171.0,Perca fluviatilis
19840,2005,2005-08-16,52.6769,0.36949486,3.0,Tinca tinca
19845,2005,2005-08-16,52.6769,0.36949486,1.0,Pungitius pungitius
19846,2005,2005-08-16,52.6769,0.36949486,2.0,Anguilla anguilla
19847,2005,2005-08-16,52.6769,0.36949486,1.0,Pomatoschistus microps
19848,2005,2005-08-16,52.6769,0.36949486,1.0,Platichthys flesus
19849,2005,2005-08-17,52.686413,0.37308771,111.0,Rutilus rutilus
19850,2005,2005-08-17,52.686413,0.37308771,16.0,Tinca tinca
19851,2005,2005-08-17,52.686413,0.37308771,225.0,Perca fluviatilis
19852,2005,2005-08-17,52.686413,0.37308771,13.0,Scardinius erythrophthalmus
19854,2005,2005-08-17,52.686413,0.37308771,5.0,Esox lucius
19860,2005,2005-08-18,52.698869,0.37968389,,Rutilus rutilus
19862,2005,2005-08-18,52.698869,0.37968389,,Perca fluviatilis
19864,2005,2005-08-18,52.698869,0.37968389,,Platichthys flesus
19867,2005,2005-08-22,52.698869,0.37968389,,Perca fluviatilis
19868,2005,2005-08-22,52.698869,0.37968389,,Rutilus rutilus
19870,2005,2005-08-22,52.698869,0.37968389,,Esox lucius
19871,2005,2005-08-22,52.698869,0.37968389,,Gobio gobio
19874,2005,2005-08-22,52.698869,0.37968389,,Platichthys flesus
19876,2008,2008-08-21,52.698869,0.37968389,,Perca fluviatilis
19877,2008,2008-08-21,52.698869,0.37968389,,Rutilus rutilus
19879,2008,2008-08-21,52.698869,0.37968389,,Gobio gobio
19880,2011,2011-09-15,52.699261,0.37986803,6.0,Esox lucius
19881,2011,2011-09-15,52.699261,0.37986803,128.0,Perca fluviatilis
19883,2011,2011-09-15,52.699261,0.37986803,17.0,Tinca tinca
19887,2011,2011-09-15,52.699261,0.37986803,4.0,Anguilla anguilla
19888,2011,2011-09-15,52.699261,0.37986803,3.0,Pungitius pungitius
19889,2011,2011-09-15,52.699261,0.37986803,2.0,Gasterosteus aculeatus
19891,2014,2014-07-14,52.699261,0.37986803,580.0,Perca fluviatilis
19892,2014,2014-07-14,52.699261,0.37986803,138.0,Rutilus rutilus
19895,2014,2014-07-14,52.699261,0.37986803,12.0,Esox lucius
19896,2014,2014-07-14,52.699261,0.37986803,1.0,Salmo trutta
19897,2014,2014-07-14,52.699261,0.37986803,2.0,Gasterosteus aculeatus
19901,2014,2014-07-14,52.699261,0.37986803,2.0,Tinca tinca
19903,2017,2017-08-09,52.699261,0.37986803,35.0,Rutilus rutilus
19904,2017,2017-08-09,52.699261,0.37986803,35.0,Perca fluviatilis
19905,2017,2017-08-09,52.699261,0.37986803,1.0,Scardinius erythrophthalmus
19907,2017,2017-08-09,52.699261,0.37986803,4.0,Esox lucius
19909,2017,2017-08-09,52.699261,0.37986803,1.0,Anguilla anguilla
19910,2017,2017-08-09,52.699261,0.37986803,7.0,Tinca tinca
19912,2005,2005-08-23,52.714138,0.38051504,270.0,Rutilus rutilus
19917,2005,2005-08-23,52.714138,0.38051504,2.0,Platichthys flesus
19920,2005,2005-08-24,52.725963,0.37375411,,Rutilus rutilus
19921,2005,2005-08-24,52.725963,0.37375411,,Perca fluviatilis
19924,2005,2005-08-24,52.725963,0.37375411,,Anguilla anguilla
19926,2005,2005-08-24,52.725963,0.37375411,,Tinca tinca
19927,2005,2005-08-24,52.725963,0.37375411,,Gobio gobio
19928,2005,2005-08-24,52.725963,0.37375411,,Platichthys flesus
19929,2005,2005-08-24,52.725963,0.37375411,,Pomatoschistus microps
19932,2012,2012-02-17,52.568312,0.75817753,4.0,Gobio gobio
19935,2012,2012-02-17,52.568312,0.75817753,6.0,Salmo trutta
19936,2012,2012-02-17,52.568312,0.75817753,8.0,Gasterosteus aculeatus
19937,2015,2015-04-24,52.568312,0.75817753,23.0,Salmo trutta
19941,2015,2015-04-24,52.568312,0.75817753,8.0,Gasterosteus aculeatus
19942,2015,2015-04-24,52.568312,0.75817753,3.0,Pungitius pungitius
19944,2015,2015-04-24,52.568312,0.75817753,14.0,Gobio gobio
19945,2012,2012-06-27,52.559335,0.74783153,,Salmo trutta
19947,2012,2012-06-27,52.559335,0.74783153,,Scardinius erythrophthalmus
19948,2012,2012-06-27,52.559335,0.74783153,,Gobio gobio
19950,2012,2012-06-27,52.559335,0.74783153,,Gasterosteus aculeatus
19951,2015,2015-04-28,52.559335,0.74783153,18.0,Salmo trutta
19953,2015,2015-04-28,52.559335,0.74783153,4.0,Gasterosteus aculeatus
19955,2015,2015-04-28,52.559335,0.74783153,3.0,Perca fluviatilis
19957,2007,2007-04-11,52.569633,0.70325566,25.0,Gobio gobio
19958,2007,2007-04-11,52.569633,0.70325566,2.0,Scardinius erythrophthalmus
19960,2007,2007-04-11,52.569633,0.70325566,23.0,Salmo trutta
19962,2012,2012-02-27,52.569506,0.71039087,52.0,Salmo trutta
19966,2012,2012-02-27,52.569506,0.71039087,7.0,Gobio gobio
19967,2012,2012-02-27,52.569506,0.71039087,12.0,Gasterosteus aculeatus
19968,2012,2012-02-27,52.569506,0.71039087,1.0,Anguilla anguilla
19969,2015,2015-05-05,52.569506,0.71039087,204.0,Salmo trutta
19972,2015,2015-05-05,52.569506,0.71039087,1.0,Anguilla anguilla
19973,2003,2003-07-28,52.317059,-0.0296815,825.0,Rutilus rutilus
19974,2003,2003-07-28,52.317059,-0.0296815,19.0,Scardinius erythrophthalmus
19976,2003,2003-07-28,52.317059,-0.0296815,93.0,Alburnus alburnus
19978,2003,2003-07-28,52.317059,-0.0296815,138.0,Perca fluviatilis
19981,2003,2003-07-28,52.317059,-0.0296815,2.0,Gobio gobio
19983,2003,2003-07-28,52.317059,-0.0296815,1.0,Anguilla anguilla
19984,2004,2004-08-05,52.317059,-0.0296815,268.0,Rutilus rutilus
19985,2004,2004-08-05,52.317059,-0.0296815,2.0,Scardinius erythrophthalmus
19986,2004,2004-08-05,52.317059,-0.0296815,53.0,Perca fluviatilis
19987,2004,2004-08-05,52.317059,-0.0296815,6.0,Esox lucius
19988,2004,2004-08-05,52.317059,-0.0296815,52.0,Alburnus alburnus
19993,2004,2004-08-05,52.317059,-0.0296815,1.0,Tinca tinca
19994,2004,2004-08-05,52.317059,-0.0296815,1.0,Anguilla anguilla
19997,2005,2005-07-20,52.317059,-0.0296815,,Alburnus alburnus
19999,2005,2005-07-20,52.317059,-0.0296815,,Gobio gobio
20000,2005,2005-07-20,52.317059,-0.0296815,,Rutilus rutilus
20001,2005,2005-07-20,52.317059,-0.0296815,,Esox lucius
20002,2005,2005-07-20,52.317059,-0.0296815,,Perca fluviatilis
20003,2005,2005-07-20,52.317059,-0.0296815,,Anguilla anguilla
20005,2006,2006-08-02,52.317059,-0.0296815,46.0,Perca fluviatilis
20007,2006,2006-08-02,52.317059,-0.0296815,50.0,Alburnus alburnus
20008,2006,2006-08-02,52.317059,-0.0296815,361.0,Rutilus rutilus
20009,2006,2006-08-02,52.317059,-0.0296815,3.0,Esox lucius
20011,2006,2006-08-02,52.317059,-0.0296815,10.0,Scardinius erythrophthalmus
20013,2006,2006-08-02,52.317059,-0.0296815,1.0,Tinca tinca
20014,2006,2006-08-02,52.317059,-0.0296815,2.0,Gobio gobio
20015,2007,2007-11-09,52.317059,-0.0296815,3.0,Perca fluviatilis
20016,2007,2007-11-09,52.317059,-0.0296815,1.0,Esox lucius
20018,2007,2007-11-09,52.317059,-0.0296815,1.0,Platichthys flesus
20019,2008,2008-08-14,52.317059,-0.0296815,20.0,Alburnus alburnus
20023,2008,2008-08-14,52.317059,-0.0296815,19.0,Gobio gobio
20024,2008,2008-08-14,52.317059,-0.0296815,65.0,Perca fluviatilis
20025,2008,2008-08-14,52.317059,-0.0296815,12.0,Esox lucius
20026,2008,2008-08-14,52.317059,-0.0296815,252.0,Rutilus rutilus
20027,2008,2008-08-14,52.317059,-0.0296815,15.0,Scardinius erythrophthalmus
20029,2009,2009-11-04,52.317059,-0.0296815,10.0,Perca fluviatilis
20030,2009,2009-11-04,52.317059,-0.0296815,1.0,Esox lucius
20031,2009,2009-11-04,52.317059,-0.0296815,4.0,Rutilus rutilus
20033,2010,2010-09-09,52.316367,-0.028626515,10.0,Alburnus alburnus
20036,2010,2010-09-09,52.316367,-0.028626515,65.0,Gobio gobio
20037,2010,2010-09-09,52.316367,-0.028626515,206.0,Perca fluviatilis
20038,2010,2010-09-09,52.316367,-0.028626515,1.0,Esox lucius
20039,2010,2010-09-09,52.316367,-0.028626515,52.0,Rutilus rutilus
20040,2010,2010-09-09,52.316367,-0.028626515,1.0,Scardinius erythrophthalmus
20043,2013,2013-09-25,52.316367,-0.028626515,3.0,Alburnus alburnus
20047,2013,2013-09-25,52.316367,-0.028626515,4.0,Gobio gobio
20048,2013,2013-09-25,52.316367,-0.028626515,33.0,Perca fluviatilis
20049,2013,2013-09-25,52.316367,-0.028626515,3.0,Esox lucius
20050,2013,2013-09-25,52.316367,-0.028626515,839.0,Rutilus rutilus
20051,2013,2013-09-25,52.316367,-0.028626515,1.0,Scardinius erythrophthalmus
20055,2016,2016-09-26,52.316367,-0.028626515,357.0,Rutilus rutilus
20057,2016,2016-09-26,52.316367,-0.028626515,7.0,Perca fluviatilis
20058,2016,2016-09-26,52.316367,-0.028626515,7.0,Alburnus alburnus
20061,2016,2016-09-26,52.316367,-0.028626515,3.0,Esox lucius
20062,2019,2019-10-08,52.316367,-0.028626515,33.0,Rutilus rutilus
20064,2019,2019-10-08,52.316367,-0.028626515,2.0,Perca fluviatilis
20065,2003,2003-08-04,52.312932,-0.017350597,1483.0,Rutilus rutilus
20066,2003,2003-08-04,52.312932,-0.017350597,457.0,Perca fluviatilis
20068,2003,2003-08-04,52.312932,-0.017350597,26.0,Alburnus alburnus
20070,2003,2003-08-04,52.312932,-0.017350597,9.0,Esox lucius
20072,2003,2003-08-04,52.312932,-0.017350597,1.0,Tinca tinca
20073,2003,2003-08-04,52.312932,-0.017350597,25.0,Scardinius erythrophthalmus
20076,2003,2003-08-04,52.312932,-0.017350597,17.0,Gobio gobio
20079,2003,2003-07-31,52.323803,-0.0029679012,65.0,Rutilus rutilus
20080,2003,2003-07-31,52.323803,-0.0029679012,29.0,Scardinius erythrophthalmus
20081,2003,2003-07-31,52.323803,-0.0029679012,49.0,Alburnus alburnus
20084,2003,2003-07-31,52.323803,-0.0029679012,2.0,Perca fluviatilis
20085,2003,2003-07-31,52.323803,-0.0029679012,1.0,Esox lucius
20086,2003,2003-07-31,52.323803,-0.0029679012,1.0,Gobio gobio
20088,2004,2004-08-04,52.323803,-0.0029679012,175.0,Rutilus rutilus
20089,2004,2004-08-04,52.323803,-0.0029679012,58.0,Scardinius erythrophthalmus
20090,2004,2004-08-04,52.323803,-0.0029679012,10.0,Perca fluviatilis
20091,2004,2004-08-04,52.323803,-0.0029679012,6.0,Esox lucius
20092,2004,2004-08-04,52.323803,-0.0029679012,2.0,Tinca tinca
20093,2004,2004-08-04,52.323803,-0.0029679012,1.0,Alburnus alburnus
20095,2005,2005-07-21,52.323803,-0.0029679012,607.0,Rutilus rutilus
20096,2005,2005-07-21,52.323803,-0.0029679012,6.0,Scardinius erythrophthalmus
20097,2005,2005-07-21,52.323803,-0.0029679012,4.0,Perca fluviatilis
20101,2005,2005-07-21,52.323803,-0.0029679012,4.0,Esox lucius
20104,2005,2005-07-21,52.323803,-0.0029679012,2.0,Gobio gobio
20105,2006,2006-08-04,52.323803,-0.0029679012,308.0,Rutilus rutilus
20106,2006,2006-08-04,52.323803,-0.0029679012,30.0,Alburnus alburnus
20107,2006,2006-08-04,52.323803,-0.0029679012,20.0,Perca fluviatilis
20108,2006,2006-08-04,52.323803,-0.0029679012,6.0,Scardinius erythrophthalmus
20111,2006,2006-08-04,52.323803,-0.0029679012,3.0,Esox lucius
20113,2007,2007-11-12,52.323803,-0.0029679012,3.0,Perca fluviatilis
20114,2007,2007-11-12,52.323803,-0.0029679012,1.0,Rutilus rutilus
20117,2008,2008-08-13,52.323803,-0.0029679012,49.0,Alburnus alburnus
20120,2008,2008-08-13,52.323803,-0.0029679012,1.0,Anguilla anguilla
20121,2008,2008-08-13,52.323803,-0.0029679012,1.0,Gobio gobio
20122,2008,2008-08-13,52.323803,-0.0029679012,124.0,Perca fluviatilis
20123,2008,2008-08-13,52.323803,-0.0029679012,6.0,Esox lucius
20124,2008,2008-08-13,52.323803,-0.0029679012,508.0,Rutilus rutilus
20125,2008,2008-08-13,52.323803,-0.0029679012,18.0,Scardinius erythrophthalmus
20128,2009,2009-11-05,52.323803,-0.0029679012,1.0,Pungitius pungitius
20129,2009,2009-11-05,52.323803,-0.0029679012,3.0,Alburnus alburnus
20133,2009,2009-11-05,52.323803,-0.0029679012,94.0,Perca fluviatilis
20134,2009,2009-11-05,52.323803,-0.0029679012,3.0,Esox lucius
20135,2009,2009-11-05,52.323803,-0.0029679012,662.0,Rutilus rutilus
20140,2009,2009-11-05,52.323803,-0.0029679012,1.0,Anguilla anguilla
20141,2010,2010-09-10,52.32402,-0.0035744556,37.0,Alburnus alburnus
20144,2010,2010-09-10,52.32402,-0.0035744556,536.0,Rutilus rutilus
20145,2010,2010-09-10,52.32402,-0.0035744556,1.0,Esox lucius
20147,2010,2010-09-10,52.32402,-0.0035744556,2497.0,Perca fluviatilis
20152,2010,2010-09-10,52.32402,-0.0035744556,1.0,Gasterosteus aculeatus
20154,2010,2010-09-10,52.32402,-0.0035744556,1.0,Tinca tinca
20155,2010,2010-09-10,52.32402,-0.0035744556,3.0,Anguilla anguilla
20156,2013,2013-09-27,52.32402,-0.0035744556,142.0,Rutilus rutilus
20158,2013,2013-09-27,52.32402,-0.0035744556,11.0,Perca fluviatilis
20159,2013,2013-09-27,52.32402,-0.0035744556,4.0,Esox lucius
20162,2013,2013-09-27,52.32402,-0.0035744556,14.0,Alburnus alburnus
20164,2013,2013-09-27,52.32402,-0.0035744556,1.0,Gasterosteus aculeatus
20165,2013,2013-09-27,52.32402,-0.0035744556,1.0,Anguilla anguilla
20167,2016,2016-10-01,52.32402,-0.0035744556,26.0,Rutilus rutilus
20169,2016,2016-10-01,52.32402,-0.0035744556,2.0,Esox lucius
20170,2019,2019-10-11,52.32402,-0.0035744556,240.0,Rutilus rutilus
20171,2019,2019-10-11,52.32402,-0.0035744556,53.0,Perca fluviatilis
20174,2019,2019-10-11,52.32402,-0.0035744556,1.0,Tinca tinca
20175,2019,2019-10-11,52.32402,-0.0035744556,1.0,Gobio gobio
20176,2003,2003-06-24,52.275306,0.29095785,573.0,Rutilus rutilus
20178,2003,2003-06-24,52.275306,0.29095785,13.0,Perca fluviatilis
20179,2003,2003-06-24,52.275306,0.29095785,5.0,Scardinius erythrophthalmus
20181,2003,2003-06-24,52.275306,0.29095785,3.0,Esox lucius
20185,2003,2003-06-24,52.275306,0.29095785,6.0,Anguilla anguilla
20187,2010,2010-07-19,52.275477,0.29140646,,Gasterosteus aculeatus
20189,2010,2010-07-19,52.275477,0.29140646,,Alburnus alburnus
20191,2010,2010-07-19,52.275477,0.29140646,,Gobio gobio
20192,2010,2010-07-19,52.275477,0.29140646,,Perca fluviatilis
20193,2010,2010-07-19,52.275477,0.29140646,,Esox lucius
20194,2010,2010-07-19,52.275477,0.29140646,,Rutilus rutilus
20195,2010,2010-07-19,52.275477,0.29140646,,Scardinius erythrophthalmus
20198,2010,2010-07-19,52.275477,0.29140646,,Tinca tinca
20200,2010,2010-07-19,52.275477,0.29140646,,Anguilla anguilla
20203,2014,2014-06-23,52.275468,0.29139135,,Tinca tinca
20204,2014,2014-06-23,52.275468,0.29139135,,Rutilus rutilus
20205,2014,2014-06-23,52.275468,0.29139135,,Perca fluviatilis
20206,2014,2014-06-23,52.275468,0.29139135,,Anguilla anguilla
20208,2014,2014-06-23,52.275468,0.29139135,,Scardinius erythrophthalmus
20211,2014,2014-06-23,52.275468,0.29139135,,Esox lucius
20212,2003,2003-06-23,52.28721,0.27984169,33.0,Rutilus rutilus
20213,2003,2003-06-23,52.28721,0.27984169,1.0,Anguilla anguilla
20215,2010,2010-07-16,52.286882,0.28054331,62.0,Alburnus alburnus
20217,2010,2010-07-16,52.286882,0.28054331,1.0,Cyprinus carpio
20218,2010,2010-07-16,52.286882,0.28054331,8.0,Perca fluviatilis
20219,2010,2010-07-16,52.286882,0.28054331,5.0,Esox lucius
20220,2010,2010-07-16,52.286882,0.28054331,533.0,Rutilus rutilus
20221,2010,2010-07-16,52.286882,0.28054331,14.0,Scardinius erythrophthalmus
20223,2010,2010-07-16,52.286882,0.28054331,1.0,Tinca tinca
20226,2010,2010-07-16,52.286882,0.28054331,1.0,Anguilla anguilla
20227,2014,2014-06-20,52.286882,0.28054331,6.0,Perca fluviatilis
20228,2014,2014-06-20,52.286882,0.28054331,4.0,Esox lucius
20229,2014,2014-06-20,52.286882,0.28054331,90.0,Rutilus rutilus
20230,2014,2014-06-20,52.286882,0.28054331,12.0,Scardinius erythrophthalmus
20232,2014,2014-06-20,52.286882,0.28054331,2.0,Tinca tinca
20233,2014,2014-06-20,52.286882,0.28054331,5.0,Anguilla anguilla
20234,2014,2014-06-20,52.286882,0.28054331,1.0,Gasterosteus aculeatus
20238,2003,2003-07-01,52.285513,0.32080955,2252.0,Rutilus rutilus
20239,2003,2003-07-01,52.285513,0.32080955,39.0,Perca fluviatilis
20240,2003,2003-07-01,52.285513,0.32080955,4.0,Esox lucius
20243,2003,2003-07-01,52.285513,0.32080955,1.0,Gobio gobio
20244,2010,2010-07-05,52.285513,0.32080955,4.0,Alburnus alburnus
20248,2010,2010-07-05,52.285513,0.32080955,2.0,Gobio gobio
20249,2010,2010-07-05,52.285513,0.32080955,170.0,Perca fluviatilis
20250,2010,2010-07-05,52.285513,0.32080955,19.0,Esox lucius
20251,2010,2010-07-05,52.285513,0.32080955,1028.0,Rutilus rutilus
20252,2010,2010-07-05,52.285513,0.32080955,1.0,Scardinius erythrophthalmus
20258,2014,2014-06-05,52.285841,0.32103199,1.0,Gobio gobio
20259,2014,2014-06-05,52.285841,0.32103199,70.0,Perca fluviatilis
20260,2014,2014-06-05,52.285841,0.32103199,20.0,Esox lucius
20261,2014,2014-06-05,52.285841,0.32103199,56.0,Rutilus rutilus
20263,2014,2014-06-05,52.285841,0.32103199,2.0,Tinca tinca
20264,2014,2014-06-05,52.285841,0.32103199,19.0,Anguilla anguilla
20265,2003,2003-07-02,52.296836,0.29353573,98.0,Rutilus rutilus
20266,2003,2003-07-02,52.296836,0.29353573,68.0,Perca fluviatilis
20268,2003,2003-07-02,52.296836,0.29353573,6.0,Esox lucius
20270,2003,2003-07-02,52.296836,0.29353573,1.0,Tinca tinca
20272,2003,2003-07-02,52.296836,0.29353573,1.0,Cyprinus carpio
20273,2003,2003-07-02,52.296836,0.29353573,6.0,Anguilla anguilla
20275,2010,2010-07-15,52.296721,0.29344179,260.0,Rutilus rutilus
20277,2010,2010-07-15,52.296721,0.29344179,9.0,Alburnus alburnus
20279,2010,2010-07-15,52.296721,0.29344179,1.0,Cyprinus carpio
20280,2010,2010-07-15,52.296721,0.29344179,8.0,Esox lucius
20281,2010,2010-07-15,52.296721,0.29344179,5.0,Scardinius erythrophthalmus
20282,2010,2010-07-15,52.296721,0.29344179,2.0,Tinca tinca
20283,2010,2010-07-15,52.296721,0.29344179,2.0,Perca fluviatilis
20284,2010,2010-07-15,52.296721,0.29344179,3.0,Anguilla anguilla
20285,2014,2014-06-03,52.296721,0.29344179,90.0,Rutilus rutilus
20286,2014,2014-06-03,52.296721,0.29344179,8.0,Perca fluviatilis
20289,2014,2014-06-03,52.296721,0.29344179,4.0,Esox lucius
20290,2014,2014-06-03,52.296721,0.29344179,12.0,Anguilla anguilla
20292,2003,2003-07-04,52.30282,0.26304184,134.0,Rutilus rutilus
20293,2003,2003-07-04,52.30282,0.26304184,150.0,Perca fluviatilis
20294,2003,2003-07-04,52.30282,0.26304184,2.0,Esox lucius
20297,2010,2010-07-08,52.30282,0.26304184,,Rutilus rutilus
20301,2010,2010-07-08,52.30282,0.26304184,,Scardinius erythrophthalmus
20302,2010,2010-07-08,52.30282,0.26304184,,Esox lucius
20303,2010,2010-07-08,52.30282,0.26304184,,Perca fluviatilis
