SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
605300,233500
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604600,233400
604485,233442
604485,233442
604485,233442
604485,233442
604485,233442
604485,233442
604485,233442
604485,233442
604485,233442
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603534,235113
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603529,235105
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
603500,235100
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
602400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601400,234400
601405,234398
601405,234398
601405,234398
601405,234398
601405,234398
601405,234398
601405,234398
601405,234398
601405,234398
601405,234398
601405,234398
601405,234398
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
600700,234700
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599352,234542
599352,234542
599352,234542
599352,234542
599352,234542
599352,234542
599352,234542
599352,234542
599352,234542
599352,234542
599352,234542
599352,234542
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
599400,234500
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
597400,233900
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
596600,233700
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
595200,233200
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
593800,233700
